"gameId","playId","displayName","ballCarrierDisplayName","tackler_display_name","Open_Field_Tackle_IND","Open_Field_Missed_Tackle_IND","Open_Field_Tackle_Opportunity","nflId","frameId","time","jerseyNumber","club","playDirection","x","y","s","a","dis","o","dir","event","position","pos_unique","WR1","CB1","ILB1","RB1","DE1","SS1","TE1","OLB1","FS1","CB2","MLB1","DT1","FB1","OLB2","FS2","DB1","ILB2","SS2","NT1","NT2","DT2","CB3","CB4","DE2","QB1","Yards_Away"
2022092501,2792,"Rex Burkhead","Rex Burkhead",NA,NA,NA,NA,40138,6,"2022-09-25 15:08:30.400000",28,"HOU","right",99.73,15.11,7.75,0.5,0.78,165.82,162.69,"pass_outcome_caught","RB","RB1",NA,NA,2.0957576195734,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.0957576195734
2022092501,2792,"Joe Thomas",NA,"Joe Thomas",1,0,1,41599,6,"2022-09-25 15:08:30.400000",45,"CHI","right",101.52,16.2,7.47,2.44,0.74,172.45,179.34,"pass_outcome_caught","ILB","ILB1",NA,NA,0,2.0957576195734,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.0957576195734
2022092501,3006,"Rex Burkhead","Rex Burkhead",NA,NA,NA,NA,40138,6,"2022-09-25 15:21:01.400000",28,"HOU","left",51.63,20.53,4.56,1.17,0.46,130.39,189.84,"pass_outcome_caught","RB","RB1",NA,NA,8.93685627052377,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.93685627052377
2022092501,3006,"Joe Thomas",NA,"Joe Thomas",1,0,1,41599,6,"2022-09-25 15:21:01.400000",45,"CHI","left",44.06,15.78,4.38,4.41,0.43,91.71,123.5,"pass_outcome_caught","ILB","ILB1",NA,NA,0,8.93685627052377,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.93685627052377
2022092501,3049,"Pharaoh Brown","Pharaoh Brown",NA,NA,NA,NA,45339,6,"2022-09-25 15:22:17.099999",85,"HOU","left",58.3,30.64,2.68,1.61,0.26,198.38,6.51,"pass_outcome_caught","TE","TE1",NA,NA,NA,NA,NA,NA,0,2.73651237892321,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.73651237892321
2022092501,3049,"Nicholas Morrow",NA,"Nicholas Morrow",1,0,1,45345,6,"2022-09-25 15:22:17.099999",53,"CHI","left",55.59,31.02,6.72,0.2,0.67,76.7,76.81,"pass_outcome_caught","OLB","OLB1",NA,NA,NA,NA,NA,NA,2.73651237892321,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.73651237892321
2022092501,3203,"Jonathan Owens",NA,"Jonathan Owens",0,0,0,46669,6,"2022-09-25 15:28:41.700000",36,"HOU","right",50.95,23.2,6.28,2.76,0.61,184.61,165.9,"pass_outcome_caught","FS","FS1",NA,NA,NA,NA,NA,NA,5.84316694952318,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.84316694952318
2022092501,3203,"Cole Kmet","Cole Kmet",NA,NA,NA,NA,52451,6,"2022-09-25 15:28:41.700000",85,"CHI","right",46.7,19.19,5.6,1.63,0.57,334.01,146.2,"pass_outcome_caught","TE","TE1",NA,NA,NA,NA,NA,NA,0,NA,5.84316694952318,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.84316694952318
2022092501,3250,"Darnell Mooney","Darnell Mooney",NA,NA,NA,NA,52581,6,"2022-09-25 15:30:12.400000",11,"CHI","right",64.14,26.89,2.24,1.35,0.22,275.75,30.36,"pass_outcome_caught","WR","WR1",0,NA,NA,NA,NA,NA,NA,NA,3.92045915678253,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.92045915678253
2022092501,3250,"Jalen Pitre",NA,"Jalen Pitre",1,0,1,54502,6,"2022-09-25 15:30:12.400000",5,"HOU","right",63.74,22.99,5.44,2.82,0.54,26.99,30.73,"pass_outcome_caught","FS","FS1",3.92045915678253,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.92045915678253
2022092501,3485,"Rex Burkhead","Rex Burkhead",NA,NA,NA,NA,40138,6,"2022-09-25 15:41:18.500000",28,"HOU","left",108.94,39.64,5.65,2.29,0.57,217.03,335.81,"pass_outcome_caught","RB","RB1",NA,NA,NA,0,NA,9.81340409847673,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.81340409847673
2022092501,3485,"Jaquan Brisker",NA,"Jaquan Brisker",0,0,0,54513,6,"2022-09-25 15:41:18.500000",9,"CHI","left",99.59,36.66,3.98,4.61,0.38,36.69,10.06,"pass_outcome_caught","SS","SS1",NA,NA,NA,9.81340409847673,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.81340409847673
2022092501,3514,"Eddie Jackson",NA,"Eddie Jackson",0,1,1,44925,6,"2022-09-25 15:41:58.299999",4,"CHI","left",72.71,23.45,3.71,5.16,0.36,62.56,339.08,"pass_outcome_caught","SS","SS1",NA,NA,NA,NA,NA,0,15.4180316512842,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.4180316512842
2022092501,3514,"Pharaoh Brown","Pharaoh Brown",NA,NA,NA,NA,45339,6,"2022-09-25 15:41:58.299999",85,"HOU","left",86.8,29.71,1.76,2.46,0.2,77.6,322.41,"pass_outcome_caught","TE","TE1",NA,NA,NA,NA,NA,15.4180316512842,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.4180316512842
2022092501,3613,"Rex Burkhead","Rex Burkhead",NA,NA,NA,NA,40138,6,"2022-09-25 15:44:52.299999",28,"HOU","left",76.63,28.06,1.95,1.46,0.19,184.45,238.67,"pass_outcome_caught","RB","RB1",NA,NA,NA,0,NA,NA,NA,13.246210778936,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.246210778936
2022092501,3613,"Nicholas Morrow",NA,"Nicholas Morrow",1,0,1,45345,6,"2022-09-25 15:44:52.299999",53,"CHI","left",64.53,22.67,3.71,4.5,0.34,72.59,75.12,"pass_outcome_caught","OLB","OLB1",NA,NA,NA,13.246210778936,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.246210778936
2022092501,3734,"Desmond King",NA,"Desmond King",0,0,0,44964,6,"2022-09-25 15:50:36.799999",25,"HOU","right",42.87,12.35,5.45,2.04,0.54,244.86,204.35,"pass_outcome_caught","CB","CB1",NA,0,NA,9.56809803461482,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.56809803461482
2022092501,3734,"Khalil Herbert","Khalil Herbert",NA,NA,NA,NA,53646,6,"2022-09-25 15:50:36.799999",24,"CHI","right",33.38,13.57,4.67,1.7,0.47,28.21,174.87,"pass_outcome_caught","RB","RB1",NA,9.56809803461482,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.56809803461482
2022092501,3795,"Brandin Cooks","Brandin Cooks",NA,NA,NA,NA,41246,6,"2022-09-25 15:52:49.500000",13,"HOU","left",88.6,3.81,2.14,7.13,0.24,48.27,140.28,"pass_outcome_caught","WR","WR1",0,4.20119030751999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.20119030751999
2022092501,3795,"Jaylon Jones",NA,"Jaylon Jones",1,0,1,54778,6,"2022-09-25 15:52:49.500000",31,"CHI","left",84.54,4.89,5.83,4.23,0.59,113.75,138.94,"pass_outcome_caught","CB","CB1",4.20119030751999,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.20119030751999
2022092501,3824,"Chris Moore","Chris Moore",NA,NA,NA,NA,43396,6,"2022-09-25 15:53:23.400000",15,"HOU","left",84.94,17.84,8.08,1.32,0.81,154.96,181.64,"pass_outcome_caught","WR","WR1",0,2.23573254214362,NA,NA,NA,3.33624039901204,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.57197294115566
2022092501,3824,"Eddie Jackson",NA,"Eddie Jackson",0,0,0,44925,6,"2022-09-25 15:53:23.400000",4,"CHI","left",81.66,17.23,8.97,1.96,0.9,125.29,149.42,"pass_outcome_caught","SS","SS1",3.33624039901204,3.23805497173844,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.57429537075048
2022092501,3824,"Kyler Gordon",NA,"Kyler Gordon",1,0,1,54504,6,"2022-09-25 15:53:23.400000",6,"CHI","left",83.73,19.72,8.54,0.9,0.86,170.17,175.37,"pass_outcome_caught","CB","CB1",2.23573254214362,0,NA,NA,NA,3.23805497173844,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.47378751388206
2022092502,413,"Mo Alie-Cox","Mo Alie-Cox",NA,NA,NA,NA,44792,6,"2022-09-25 13:19:09.599999",81,"IND","right",37.56,49.09,5.9,1.21,0.59,353.61,20.02,"pass_outcome_caught","TE","TE1",NA,1.24963994814507,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.24963994814507
2022092502,413,"Rashad Fenton",NA,"Rashad Fenton",1,0,1,47984,6,"2022-09-25 13:19:09.599999",27,"KC","right",38.52,48.29,6.8,3.04,0.69,327.48,1.18,"pass_outcome_caught","CB","CB1",NA,0,NA,NA,NA,NA,1.24963994814507,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.24963994814507
2022092502,506,"Michael Pittman","Michael Pittman",NA,NA,NA,NA,52442,6,"2022-09-25 13:21:51.000000",11,"IND","right",50.98,15.66,3.46,2.89,0.35,348.64,0.48,"pass_outcome_caught","WR","WR1",0,0.532541078227772,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.532541078227772
2022092502,506,"Jaylen Watson",NA,"Jaylen Watson",1,0,1,54708,6,"2022-09-25 13:21:51.000000",35,"KC","right",50.54,15.36,3.76,3.31,0.38,36.38,350.75,"pass_outcome_caught","CB","CB1",0.532541078227772,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.532541078227772
2022092502,570,"Bobby Okereke",NA,"Bobby Okereke",1,0,1,47872,6,"2022-09-25 13:26:15.099999",58,"IND","left",105.5,7.66,7.05,1.91,0.73,164.73,154.81,"pass_outcome_caught","ILB","ILB1",NA,NA,0,2.06196508214858,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.06196508214858
2022092502,570,"Clyde Edwards-Helaire","Clyde Edwards-Helaire",NA,NA,NA,NA,52440,6,"2022-09-25 13:26:15.099999",25,"KC","left",107.56,7.57,5.34,1.87,0.57,152.22,201.85,"pass_outcome_caught","RB","RB1",NA,NA,2.06196508214858,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.06196508214858
2022092502,594,"Stephon Gilmore",NA,"Stephon Gilmore",1,0,1,38540,6,"2022-09-25 13:26:56.099999",5,"IND","left",100.98,34.12,9.39,0.28,0.95,322.61,355.62,"pass_outcome_caught","CB","CB1",NA,0,NA,NA,NA,NA,1.50243136282493,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.50243136282493
2022092502,594,"Travis Kelce","Travis Kelce",NA,NA,NA,NA,40011,6,"2022-09-25 13:26:56.099999",87,"KC","left",102.16,35.05,7.79,0.91,0.78,6.35,338.73,"pass_outcome_caught","TE","TE1",NA,1.50243136282493,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.50243136282493
2022092502,664,"Nyheim Hines","Nyheim Hines",NA,NA,NA,NA,46173,6,"2022-09-25 13:31:19.400000",21,"IND","right",50.99,22.4,8.33,1.3,0.84,194.17,184.89,"pass_outcome_caught","RB","RB1",NA,11.2140804348819,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.2140804348819
2022092502,664,"L'Jarius Sneed",NA,"L'Jarius Sneed",1,0,1,52546,6,"2022-09-25 13:31:19.400000",38,"KC","right",62.15,23.5,6.95,0.84,0.69,199.46,185.37,"pass_outcome_caught","CB","CB1",NA,0,NA,11.2140804348819,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.2140804348819
2022092502,738,"Marquez Valdes-Scantling","Marquez Valdes-Scantling",NA,NA,NA,NA,46243,6,"2022-09-25 13:34:02.099999",11,"KC","left",38.36,7.47,7.58,1.52,0.76,145.02,175.41,"pass_outcome_caught","WR","WR1",0,0.596405902049936,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.596405902049936
2022092502,738,"Isaiah Rodgers",NA,"Isaiah Rodgers",1,0,1,52619,6,"2022-09-25 13:34:02.099999",34,"IND","left",38.02,7.96,8.18,1.09,0.82,145.59,155.8,"pass_outcome_caught","CB","CB1",0.596405902049936,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.596405902049936
2022092502,783,"Travis Kelce","Travis Kelce",NA,NA,NA,NA,40011,6,"2022-09-25 13:35:21.700000",87,"KC","left",25.29,46.37,7.34,2.14,0.72,346.85,305.73,"pass_outcome_caught","TE","TE1",NA,NA,2.11366979445702,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.11366979445702
2022092502,783,"Bobby Okereke",NA,"Bobby Okereke",1,0,1,47872,6,"2022-09-25 13:35:21.700000",58,"IND","left",26.49,44.63,8.03,2.73,0.8,300.51,303.64,"pass_outcome_caught","ILB","ILB1",NA,NA,0,NA,NA,NA,2.11366979445702,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.11366979445702
2022092502,931,"Nyheim Hines","Nyheim Hines",NA,NA,NA,NA,46173,6,"2022-09-25 13:42:37.099999",21,"IND","left",68.89,26.86,5.2,0.89,0.52,164,202.53,"pass_outcome_caught","RB","RB1",NA,0.629682459657246,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.629682459657246
2022092502,931,"Rashad Fenton",NA,"Rashad Fenton",1,0,1,47984,6,"2022-09-25 13:42:37.099999",27,"KC","left",68.67,27.45,6.32,2.7,0.64,168.36,178.26,"pass_outcome_caught","CB","CB1",NA,0,NA,0.629682459657246,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.629682459657246
2022092502,955,"Nick Bolton",NA,"Nick Bolton",0,1,1,53487,6,"2022-09-25 13:43:12.200000",32,"KC","left",54.68,23.57,5.39,5.67,0.53,288.23,285.94,"pass_outcome_caught","ILB","ILB1",1.86507372508434,6.60018939122204,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.46526311630639
2022092502,955,"Alec Pierce","Alec Pierce",NA,NA,NA,NA,54518,6,"2022-09-25 13:43:12.200000",14,"IND","left",52.85,23.21,6.17,0.45,0.62,340.09,350.38,"pass_outcome_caught","WR","WR1",0,5.54129948658255,1.86507372508434,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.40637321166689
2022092502,955,"Jaylen Watson",NA,"Jaylen Watson",0,0,0,54708,6,"2022-09-25 13:43:12.200000",35,"KC","left",49.43,27.57,3.14,6.44,0.34,138.24,295.72,"pass_outcome_caught","CB","CB1",5.54129948658255,0,6.60018939122204,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.1414888778046
2022092502,1001,"Michael Pittman","Michael Pittman",NA,NA,NA,NA,52442,6,"2022-09-25 13:44:29.900000",11,"IND","left",44.04,33.36,5.25,2.71,0.54,188.45,189.26,"pass_outcome_caught","WR","WR1",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
2022092502,1025,"Rashad Fenton",NA,"Rashad Fenton",0,0,0,47984,6,"2022-09-25 13:45:09.799999",27,"KC","left",39.25,19.99,7.29,2.3,0.73,272.47,331,"pass_outcome_caught","CB","CB1",0.460977222864647,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.460977222864647
2022092502,1025,"Ashton Dulin","Ashton Dulin",NA,NA,NA,NA,48118,6,"2022-09-25 13:45:09.799999",16,"IND","left",38.8,20.09,6.29,1.74,0.63,330.24,328.4,"pass_outcome_caught","WR","WR1",0,0.460977222864647,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.460977222864647
2022092502,1091,"Juan Thornhill",NA,"Juan Thornhill",1,0,1,47846,6,"2022-09-25 13:47:07.099999",22,"KC","left",34.35,13.98,5.42,1.5,0.55,86.48,125.16,"pass_outcome_caught","FS","FS1",0.958801335001155,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.958801335001155
2022092502,1091,"Michael Pittman","Michael Pittman",NA,NA,NA,NA,52442,6,"2022-09-25 13:47:07.099999",11,"IND","left",35.18,13.5,2.89,1.67,0.28,304.03,204.76,"pass_outcome_caught","WR","WR1",0,NA,NA,NA,NA,NA,NA,NA,0.958801335001155,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.958801335001155
2022092502,1156,"Mecole Hardman","Mecole Hardman",NA,NA,NA,NA,47839,6,"2022-09-25 13:51:33.500000",17,"KC","right",21.5,27.52,7.29,0.27,0.73,110.37,182.69,"pass_outcome_caught","WR","WR1",0,13.5988124481515,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.5988124481515
2022092502,1156,"Isaiah Rodgers",NA,"Isaiah Rodgers",0,0,0,52619,6,"2022-09-25 13:51:33.500000",34,"IND","right",31.24,18.03,2.34,1.49,0.23,305.43,180.13,"pass_outcome_caught","CB","CB1",13.5988124481515,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.5988124481515
2022092502,1180,"Marquez Valdes-Scantling","Marquez Valdes-Scantling",NA,NA,NA,NA,46243,6,"2022-09-25 13:52:13.700000",11,"KC","right",32.79,16.24,2.93,3.57,0.27,71.43,108.79,"pass_outcome_caught","WR","WR1",0,NA,NA,NA,NA,NA,NA,1.6349006085998,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.6349006085998
2022092502,1180,"Zaire Franklin",NA,"Zaire Franklin",1,0,1,46304,6,"2022-09-25 13:52:13.700000",44,"IND","right",33.31,17.79,4.62,3.14,0.46,166.56,186.91,"pass_outcome_caught","OLB","OLB1",1.6349006085998,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.6349006085998
2022092502,1325,"Stephon Gilmore",NA,"Stephon Gilmore",0,0,0,38540,6,"2022-09-25 14:02:14.299999",5,"IND","right",60.41,47.19,4.78,3.56,0.47,338.51,330.46,"pass_outcome_caught","CB","CB1",2.2800219297191,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.2800219297191
2022092502,1325,"JuJu Smith-Schuster","JuJu Smith-Schuster",NA,NA,NA,NA,44874,6,"2022-09-25 14:02:14.299999",9,"KC","right",58.25,47.92,3.96,1.77,0.39,17.26,3.89,"pass_outcome_caught","WR","WR1",0,2.2800219297191,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.2800219297191
2022092502,1445,"Alec Pierce","Alec Pierce",NA,NA,NA,NA,54518,6,"2022-09-25 14:09:49.799999",14,"IND","left",81.5,51.28,6.46,0.72,0.65,132.73,290.6,"pass_outcome_caught","WR","WR1",0,0.784474346298212,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.784474346298212
2022092502,1445,"Jaylen Watson",NA,"Jaylen Watson",1,0,1,54708,6,"2022-09-25 14:09:49.799999",35,"KC","left",81.65,50.51,5.06,4.29,0.53,309.47,287.01,"pass_outcome_caught","CB","CB1",0.784474346298212,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.784474346298212
2022092502,1519,"JuJu Smith-Schuster","JuJu Smith-Schuster",NA,NA,NA,NA,44874,6,"2022-09-25 14:12:05.299999",9,"KC","right",95.89,37.66,3.69,2.54,0.37,278.41,52.22,"pass_outcome_caught","WR","WR1",0,NA,NA,NA,NA,NA,NA,0.778973683766014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.778973683766014
2022092502,1519,"Zaire Franklin",NA,"Zaire Franklin",1,0,1,46304,6,"2022-09-25 14:12:05.299999",44,"IND","right",95.37,37.08,5.4,4.92,0.55,5.77,11.7,"pass_outcome_caught","OLB","OLB1",0.778973683766014,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.778973683766014
2022092502,1543,"Bobby Okereke",NA,"Bobby Okereke",1,0,1,47872,6,"2022-09-25 14:12:39.099999",58,"IND","right",106.3,36.47,6.46,2.31,0.64,184.25,174.82,"pass_outcome_caught","ILB","ILB1",NA,NA,0,1.55794736753203,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.55794736753203
2022092502,1543,"Clyde Edwards-Helaire","Clyde Edwards-Helaire",NA,NA,NA,NA,52440,6,"2022-09-25 14:12:39.099999",25,"KC","right",105.14,35.43,6.29,1.59,0.63,145.65,143.36,"pass_outcome_caught","RB","RB1",NA,NA,1.55794736753203,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.55794736753203
2022092502,1859,"Frank Clark",NA,"Frank Clark",0,1,1,42406,6,"2022-09-25 14:28:02.200000",55,"KC","left",90.12,13.43,3.02,3.47,0.31,67.86,135.81,"pass_outcome_caught","DE","DE1",NA,NA,NA,1.62151164041458,0,NA,NA,NA,NA,NA,NA,5.27773625714662,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.8992478975612
2022092502,1859,"Nyheim Hines","Nyheim Hines",NA,NA,NA,NA,46173,6,"2022-09-25 14:28:02.200000",21,"IND","left",91.74,13.5,0.76,4.11,0.09,246.32,189.51,"pass_outcome_caught","RB","RB1",NA,NA,NA,0,1.62151164041458,NA,NA,NA,NA,NA,NA,5.83482647556892,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.45633811598349
2022092502,1859,"Tershawn Wharton",NA,"Tershawn Wharton",0,0,0,52792,6,"2022-09-25 14:28:02.200000",98,"KC","left",88.8,18.54,2.97,1.09,0.31,148.55,220.77,"pass_outcome_caught","DT","DT1",NA,NA,NA,5.83482647556892,5.27773625714662,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.1125627327155
2022092502,2086,"Stephon Gilmore",NA,"Stephon Gilmore",0,0,0,38540,6,"2022-09-25 14:51:03.000000",5,"IND","right",53.61,6.75,3.46,6.51,0.34,274.17,177.45,"pass_outcome_caught","CB","CB1",13.6739314024899,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.6739314024899
2022092502,2086,"JuJu Smith-Schuster","JuJu Smith-Schuster",NA,NA,NA,NA,44874,6,"2022-09-25 14:51:03.000000",9,"KC","right",40.01,5.33,3.25,3.78,0.32,67.91,155.8,"pass_outcome_caught","WR","WR1",0,13.6739314024899,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.6739314024899
2022092502,2217,"JuJu Smith-Schuster","JuJu Smith-Schuster",NA,NA,NA,NA,44874,6,"2022-09-25 14:54:14.700000",9,"KC","right",85.36,1.75,2.9,1.82,0.28,79.08,139.38,"pass_outcome_caught","WR","WR1",0,1.88600106044509,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.88600106044509
2022092502,2217,"Brandon Facyson",NA,"Brandon Facyson",1,0,1,46729,6,"2022-09-25 14:54:14.700000",31,"IND","right",87.17,2.28,4.84,2.2,0.47,199.05,222.26,"pass_outcome_caught","CB","CB1",1.88600106044509,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.88600106044509
2022092502,2246,"Clyde Edwards-Helaire","Clyde Edwards-Helaire",NA,NA,NA,NA,52440,6,"2022-09-25 14:54:47.700000",25,"KC","right",84.58,42.51,4.27,2.14,0.42,85.59,37.5,"pass_outcome_caught","RB","RB1",NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
